from	to
DNAJC1	BACH1
DNAJC1	NFKBIB
DNAJC1	TNFAIP8
DNAJC1	DNAJA2
DNAJC1	STK3
DNAJC1	AIM2
DNAJC1	UBXN2A
PPP2R2A	ZCCHC6
PPP2R2A	FAM63B
PPP2R2A	HIPK3
PPP2R2A	ARID4A
PPP2R2A	TLCD1
PPP2R2A	ZNF791
PPP2R2A	NKAP
PPP2R2A	ZNF770
PPP2R2A	PHC3
PPP2R2A	XKR8
PPP2R2A	LARP1B
PPP2R2A	FAM134A
PPP2R2A	WSB1
PPP2R2A	FBXO48
PPP2R2A	MBNL2
PPP2R2A	ZBTB11
PPP2R2A	LOC441155
PPP2R2A	TAOK1
PPP2R2A	PJA2
PPP2R2A	PPP1CB
PPP2R2A	CNOT6L
IQCG	SYNCRIP
IQCG	H2AFY2
IQCG	ADAMTS5
IQCG	PSMC3
IQCG	RAD51
IQCG	POMGNT1
IQCG	PQBP1
IQCG	CHAC2
IQCG	WDR62
TARS2	SNURF
TARS2	GTF2F1
TARS2	ADRM1
TARS2	HIVEP3
TARS2	PAOX
TARS2	RBM44
TARS2	DHDDS
TARS2	CCT7
TARS2	SORBS3
TARS2	TUSC1
NDUFV1	TECR
NDUFV1	ADRM1
NDUFV1	EEFSEC
NDUFV1	DCAKD
NDUFV1	FIS1
NDUFV1	PITRM1
NDUFV1	GIT1
NDUFV1	QARS
NDUFV1	TUBGCP2
NDUFV1	ARL6IP4
NDUFV1	ATP7B
NDUFV1	C17orf97
NDUFV1	C14orf80
NDUFV1	CTTNBP2
NDUFV1	SLC7A8
NDUFV1	CXCR1
NDUFV1	NFATC2
NDUFV1	KIAA0100
NDUFV1	DIP2C
NDUFV1	PACS2
NDUFV1	HLA-DQB1
NDUFV1	HLA-DPA1
NDUFV1	ICA1L
NDUFV1	APRT
NDUFV1	VARS
NDUFV1	SCRIB
NDUFV1	RABEPK
NDUFV1	UBAC1
NDUFV1	KCTD1
NDUFV1	UBL7
NDUFV1	NOC2L
NDUFV1	MASP2
NDUFV1	SMYD5
NDUFV1	PGAM5
NDUFV1	CDH1
NDUFV1	NRF1
PDE2A	NTAN1
PDE2A	ZNF260
PDE2A	LIPT1
PAQR8	TRAPPC6B
PAQR8	CEP152
PAQR8	HUS1B
PAQR8	ZNF140
PAQR8	EPHB1
EXOC7	SRD5A3
EXOC7	PABPN1
EXOC7	HADHB
EXOC7	ATG4A
EXOC7	RCOR1
TMEM156	SRD5A3
TMEM156	PABPN1
TMEM156	KLF13
TMEM156	TMEM175
TMEM156	UGDH
NFKBIZ	RAB8B
NFKBIZ	C18orf54
NFKBIZ	CCDC109B
NFKBIZ	FICD
NFKBIZ	BIN3
NFKBIZ	TXNL4B
NFKBIZ	PDK3
NFKBIZ	ZCRB1
NFKBIZ	RPA2
NFKBIZ	TMEM132A
NFKBIZ	LRRCC1
NFKBIZ	HSPA13
NFKBIZ	SP100
NFKBIZ	USP42
NFKBIZ	CCDC7
NFKBIZ	LIN52
NFKBIZ	SMYD2
NFKBIZ	GBP6
WDR91	ZBTB47
WDR91	FAM122B
WDR91	RNPC3
WDR91	INTU
WDR91	SULT1A4
WDR91	SDHC
WDR91	ARSB
WDR91	TRAPPC6A
WDR91	COMMD4
WDR91	MTF2
WDR91	DSTN
WDR91	NHEJ1
WDR91	CTDP1
WDR91	NUP133
WDR91	ZC3HC1
WDR91	TJAP1
ABCB7	SH3YL1
ABCB7	SCAMP1
ABCB7	SLC18A2
ABCB7	C15orf57
ABCB7	RPA1
ABCB7	MRPS26
ABCB7	HYI
ABCB7	TRAF6
ABCB7	COMMD6
ABCB7	PHYH
SLC25A43	RPUSD2
SLC25A43	VPS35
SLC25A43	CCT4
SLC25A43	SNX4
SLC25A43	HPRT1
SLC25A43	SPIN3
SLC25A43	RPS24
SLC25A43	FHL3
SLC25A43	EIF4ENIF1
SLC25A43	MTA1
SLC25A43	ARFGEF1
SLC25A43	SRPK1
SLC25A43	MED28
SLC25A43	MED20
SLC25A43	FBXO33
SLC25A43	INTS2
BCDIN3D	Mar-07
BCDIN3D	SMNDC1
BCDIN3D	ITGAM
BCDIN3D	KLHL24
BCDIN3D	SAP130
BCDIN3D	PRKAR1A
BCDIN3D	FADD
BCDIN3D	LYST
BCDIN3D	ZNF800
BCDIN3D	CCNI
BCDIN3D	FOXJ2
BCDIN3D	WDR48
BCDIN3D	ZNF615
BCDIN3D	LCORL
BCDIN3D	SDC2
BCDIN3D	ZNF568
BCDIN3D	UTP6
BCDIN3D	ARMC10
GLTSCR1	Mar-07
GLTSCR1	PRKAR1A
GLTSCR1	MYOM2
GLTSCR1	FBXL16
GLTSCR1	SIAH1
GLTSCR1	CCNI
GLTSCR1	UQCRC2
GLTSCR1	WDR48
GLTSCR1	ARMC10
GLTSCR1	ATP5G3
CRAT	PPM1A
CRAT	ZNF547
CRAT	ZNF234
CRAT	MYBPC3
CRAT	MED16
CRAT	HLA-C
CRAT	HIC2
CRAT	MEF2D
CRAT	RAPGEF3
CRAT	ALDOA
CRAT	ANGEL1
CRAT	MNT
ZCCHC6	GMCL1
ZCCHC6	SEC24B
ZCCHC6	WDR25
ZCCHC6	WAC
ZCCHC6	LMBR1
ZCCHC6	CDKN1C
ZCCHC6	LOC441155
ZCCHC6	PJA2
ZCCHC6	DLX4
ZCCHC6	OTUD5
ZCCHC6	PRICKLE3
ZCCHC6	MFAP1
ZDHHC20	FBXO28
ZDHHC20	CGRRF1
ZDHHC20	SDCBP2
ZDHHC20	PEX13
AKAP2	RBMS1
AKAP2	STAG3
AKAP2	CANT1
AKAP2	ZSCAN5A
AKAP2	RHOQ
AKAP2	USP6NL
AKAP2	CAPNS2
AKAP2	RAB42
AKAP2	GLRX2
AKAP2	RASA2
AKAP2	PGS1
AKAP2	NEDD9
AKAP2	SLC8A1
AKAP2	YIPF1
AKAP2	APOBEC3F
AKAP2	PSMD4
AKAP2	NUDT22
AKAP2	TXNL4B
AKAP2	NFKBIA
AKAP2	TRPS1
AKAP2	ZFAND2A
AKAP2	PGK1
AKAP2	MESDC2
AKAP2	SMYD2
AKAP2	SRGN
MUCL1	CCNE1
MUCL1	MGAT2
MUCL1	SRF
MUCL1	XKR3
DYNC1LI1	MRPL19
DYNC1LI1	RPL34
DYNC1LI1	ARHGEF11
DYNC1LI1	MFSD10
DYNC1LI1	PDS5B
PPP1R10	TMCC2
PPP1R10	AMIGO2
MMP7	NEIL3
MMP7	CTSS
MMP7	TC2N
MMP7	HEBP1
AMICA1	MYCBP2
AMICA1	MCM2
AMICA1	NEIL3
AMICA1	TC2N
HEXB	DAPK1
HEXB	HEBP2
HEXB	NDOR1
HEXB	NEIL3
HEXB	TC2N
GALC	MYCBP2
GALC	SH3RF1
GALC	MCM2
GALC	NEIL3
GALC	SIGLEC11
GALC	TC2N
GALC	ATP6AP2
MFAP3	NFE2L2
MFAP3	SFXN1
MFAP3	ZNF524
MFAP3	USP6NL
MFAP3	SLC30A1
MFAP3	LYN
MFAP3	WBP2
MFAP3	CHMP2A
MFAP3	KDM1B
MFAP3	DOT1L
MFAP3	ATP5SL
MFAP3	CTDSPL2
MFAP3	SEC23A
MFAP3	APOBEC3F
MFAP3	RBM18
MFAP3	TMEM41A
MFAP3	ZNF385C
MFAP3	KCTD9
MFAP3	PGK1
MFAP3	BARD1
GUK1	SFXN1
GUK1	ZNF473
GUK1	SLC9A7
GUK1	ZNF524
GUK1	LOC285074
GUK1	WBP2
GUK1	GP1BA
GUK1	CHERP
GUK1	CHMP2A
GUK1	GTF2A1
GUK1	ZXDB
GUK1	TFG
GUK1	NHEJ1
GUK1	BTN2A2
GUK1	GTPBP1
GUK1	KLF5
GUK1	ETHE1
GUK1	EIF2B2
SIN3A	DGUOK
SIN3A	PSTK
SIN3A	BCAS4
SIN3A	LTK
SIN3A	B3GNTL1
SIN3A	FANCG
SIN3A	ZNF605
MED13	CYCS
MED13	ERAP1
MED13	LYN
MED13	LACTB
MED13	SLC12A8
MED13	GLRX2
MED13	FGFR1OP2
MED13	ANXA5
MED13	PCNP
MED13	NKAP
MED13	MON1B
MED13	TSGA10
MED13	RALA
MED13	MYBPH
MED13	USP12
MED13	RRAGA
MED13	TNFRSF10A
MED13	OXSR1
MED13	NCAM1
MED13	TSPYL2
MED13	FAM122C
MED13	MTPN
MED13	PHF5A
SEC11C	MAPRE2
SEC11C	DNAJC3
SEC11C	TMEM144
SEC11C	WDR17
SEC11C	LRBA
SEC11C	DTYMK
SEC11C	FBXW2
SEC11C	ATP5O
CCAR1	CRBN
CCAR1	MON2
CCAR1	COL11A2
LRRC58	ADCY7
LRRC58	ZNF263
LRRC58	PLEKHF2
LRRC58	PRKCI
LRRC58	PRR14
LRRC58	C8orf58
LRRC58	LNX2
LRRC58	COG2
RAB7A	ADCY7
RAB7A	ZNF263
RAB7A	C12orf60
RAB7A	UBE2F
RAB7A	PRKCI
RAB7A	LAX1
RAB7A	FOXN3
RAB7A	C8orf58
RAB7A	ERCC3
RAB7A	LNX2
RAB7A	NCBP2
CBFA2T2	RMI1
CBFA2T2	ITGAM
CBFA2T2	TCF12
CBFA2T2	SLC45A4
CBFA2T2	DIRC2
CBFA2T2	PRDM4
CBFA2T2	DCLRE1B
CBFA2T2	SLC30A2
AIFM2	BCAS2
AIFM2	PIGH
AIFM2	PCF11
AIFM2	SEMA4D
AIFM2	PTP4A2
C4orf32	BCAS2
C4orf32	BAG4
C4orf32	DCTN4
C4orf32	PIGH
C4orf32	FAM8A1
C4orf32	STAM2
C4orf32	PCF11
C4orf32	LEPROTL1
SPATA2L	TJP2
SPATA2L	AP3S1
SPATA2L	ELL
SPATA2L	TUBB6
SPATA2L	PRR12
SPATA2L	DUSP18
PDIK1L	RFWD3
PDIK1L	ZNF25
PDIK1L	LIX1L
PDIK1L	TMLHE
PDIK1L	OPA1
PDIK1L	FAM90A1
PDIK1L	RANBP2
PDIK1L	RPL11
PDIK1L	TMEM25
PDIK1L	APOL3
PDIK1L	TFAP4
IRF2BP2	RFWD3
IRF2BP2	RPS13
IRF2BP2	KLHL3
IRF2BP2	MSL2
IRF2BP2	EIF2S1
IRF2BP2	GDPD1
IRF2BP2	TMEM25
IRF2BP2	VDAC2
MAF	OTUD6B
MAF	TWF1
MAF	GOLGA7
MAF	LZTFL1
MAF	CPXM1
MAF	SUV39H2
MAF	CDC42EP1
MAF	PCCB
SGMS1	STAG3
SGMS1	CCDC50
SGMS1	CANT1
SGMS1	ZSCAN5A
SGMS1	AVIL
SGMS1	ISY1
SGMS1	CAPNS2
SGMS1	TBK1
SGMS1	ILDR1
SGMS1	RHOT2
SGMS1	HIST1H2BK
SGMS1	SLC8A1
SGMS1	GIMAP8
SGMS1	MCTP1
SGMS1	CDC40
SGMS1	SLC9A8
SGMS1	PI4K2B
RBMS1	STAG3
RBMS1	CANT1
RBMS1	ZSCAN5A
RBMS1	RHOQ
RBMS1	CAPNS2
RBMS1	RAB42
RBMS1	GLRX2
RBMS1	RASA2
RBMS1	PGS1
RBMS1	SLC8A1
RBMS1	YIPF1
RBMS1	PSMD4
RBMS1	NUDT22
RBMS1	NFKBIA
RBMS1	TRPS1
RBMS1	SRGN
RIOK1	PAXIP1
RIOK1	COMMD3
RIOK1	HSD17B4
RIOK1	MRPL21
RIOK1	COMMD5
RIOK1	AKAP1
RIOK1	PPP4R1
RIOK1	PCBD2
RIOK1	SLC9A3R2
RIOK1	KLHDC4
RIOK1	RPL32
RIOK1	PARP3
RIOK1	CMTM2
RIOK1	COL6A1
RIOK1	BIRC6
RIOK1	SPAG7
RIOK1	LAMC1
RIOK1	UBE2L6
RIOK1	TWISTNB
RIOK1	POLR2K
RIOK1	ERCC8
RIOK1	TIMM17A
RIOK1	GFM1
ZFAND1	GRPEL2
ZFAND1	EPOR
ZFAND1	GPATCH1
ZFAND1	FXR1
ZFAND1	OXR1
ZFAND1	ALG10B
ZFAND1	EGLN2
ZFAND1	TRIP11
FAM63B	AK1
FAM63B	NT5E
FAM63B	KPNB1
FAM63B	TLR9
FAM63B	PURB
FAM63B	PJA2
FAM63B	CNOT6L
FAM63B	ANKHD1
FAM63B	ZNF681
ASPSCR1	SNURF
ASPSCR1	GTF2F1
ASPSCR1	RGS19
ASPSCR1	CUEDC1
ASPSCR1	PGAP3
ASPSCR1	DHDDS
ASPSCR1	DACT3
ASPSCR1	LHFP
ASPSCR1	SPG7
ASPSCR1	CCT7
ASPSCR1	SORBS3
ASPSCR1	IPO4
ASPSCR1	ITFG2
ASPSCR1	EVC
ASPSCR1	ASPH
ASPSCR1	PPIL2
ASPSCR1	ZC3H4
F2RL1	TSPAN13
F2RL1	RAD1
F2RL1	C22orf23
ITPR2	NUBPL
ITPR2	TM7SF3
ITPR2	ADAP2
ITPR2	GLB1
ITPR2	TSPAN13
ITPR2	GAL3ST4
ITPR2	SPATA7
ITPR2	CC2D2A
ITPR2	FKBP9
ITPR2	MIOS
ITPR2	VEGFB
ITPR2	B4GALT7
ITPR2	TGFBR2
BRE	DHFR
BRE	B3GALTL
BRE	PIPSL
NFE2L2	CNNM4
NFE2L2	SDCBP
NFE2L2	CLMN
NFE2L2	SLC30A1
NFE2L2	N4BP2L1
NFE2L2	CLK3
NFE2L2	GUCY1B3
NFE2L2	TET2
NFE2L2	USP38
NFE2L2	BCL10
NFE2L2	CAST
NFE2L2	RCHY1
NFE2L2	GCC2
NFE2L2	WDR90
NFE2L2	IK
NFE2L2	MDM1
NFE2L2	ZNF330
NFE2L2	EGR3
NFE2L2	ERLIN1
NFE2L2	TSC22D2
NFE2L2	PTGES3
NFE2L2	TPMT
STAG3	FYTTD1
STAG3	CCDC50
STAG3	CANT1
STAG3	ZSCAN5A
STAG3	AVIL
STAG3	RHOQ
STAG3	ISY1
STAG3	CAPNS2
STAG3	GLRX2
STAG3	TBK1
STAG3	TDRD9
STAG3	RASA2
STAG3	SULT1A3
STAG3	ILDR1
STAG3	LMF1
STAG3	P4HB
STAG3	RHOT2
STAG3	PGS1
STAG3	SLC8A1
STAG3	PSENEN
STAG3	NFKBIA
STAG3	NBPF11
STAG3	COPZ1
STAG3	HYOU1
STAG3	FXN
STAG3	SLC9A8
STAG3	SRGN
KCNJ14	SLC9A3R2
KCNJ14	BAG1
KCNJ14	FAR1
ERICH1	SLC41A1
ERICH1	TMEM127
ERICH1	ABCB1
ERICH1	BAG1
ERICH1	FAR1
ANTXR1	SLC41A1
ANTXR1	TMEM127
ANTXR1	E2F3
ANTXR1	RNGTT
ANTXR1	BAG1
ANTXR1	FAR1
CAMK2D	ELOVL5
TMEM14B	SLC22A16
TMEM14B	TBCE
TMEM14B	PIGQ
TMEM14B	NSF
TMEM14B	DDX19A
TMEM14B	ANXA11
C9orf66	FAM174B
C9orf66	KCNIP2
C9orf66	MKNK1
C9orf66	RINL
SUCLA2	HSP90B1
SUCLA2	ADSL
SUCLA2	GALT
SUCLA2	PDCD6
SUCLA2	KBTBD7
SUCLA2	GPR137B
SUCLA2	SNRPE
SUCLA2	CDK2AP2
SUCLA2	MEMO1
SUCLA2	PDIA4
SUCLA2	PLCH2
SUCLA2	HYAL3
SUCLA2	BCS1L
SUCLA2	ZNF772
SUCLA2	NHP2L1
SUCLA2	ZNF626
SUCLA2	TFB2M
SUCLA2	TASP1
SUCLA2	BCCIP
SUCLA2	GXYLT1
SUCLA2	TIMELESS
SUCLA2	IPO11
ARHGAP25	HMG20B
ARHGAP25	DDX24
ARHGAP25	RACGAP1
ARHGAP25	FNTA
CHEK2	FASTKD3
CHEK2	EIF3L
CHEK2	IMPDH1
CHEK2	CCDC88A
CHEK2	UBE2Q2
CHEK2	CLEC7A
CHEK2	WDR60
CHEK2	RAB4A
ACAD11	FASTKD3
ACAD11	CLEC7A
ACAD11	RAB4A
ACAD11	UQCRB
ACAD11	PCBP1
SH3YL1	FASTKD3
SH3YL1	SCAMP1
SH3YL1	CCDC88A
SH3YL1	UBE2Q2
SH3YL1	CLEC7A
SH3YL1	SLC18A2
SH3YL1	PWWP2A
SH3YL1	TMEM150C
SH3YL1	CAPZA1
SH3YL1	RAB4A
SH3YL1	PHYH
SH3YL1	HOOK3
SH3YL1	SUGT1
SIPA1	FAHD1
SIPA1	M6PR
SIPA1	RER1
SIPA1	JMJD8
SIPA1	RPS19BP1
SIPA1	SDF4
SIPA1	PRLR
SIPA1	ATPAF2
SIPA1	HPS1
SIPA1	PDIA6
SIPA1	SLC35B1
SIPA1	TIMM13
SIPA1	IFITM2
SIPA1	TMEM26
ZNF776	SKP2
ZNF776	MST1
ZNF776	TCEAL4
ZNF776	KIAA0355
ZNF776	TMEM107
ZNF776	ASB3
ZNF776	CCDC25
DNAJB2	SKP2
DNAJB2	COX18
DNAJB2	UBR4
DNAJB2	TAF4
DNAJB2	EIF2S3
DNAJB2	TOMM20
DNAJB2	KIAA0355
DNAJB2	TMCO6
DNAJB2	PRRT2
DNAJB2	TMEM107
DNAJB2	PAN3
DNAJB2	BMI1
DNAJB2	BSDC1
DNAJB2	COL27A1
DNAJB2	RNF169
DNAJB2	ZNF597
DNAJB2	CDH26
DNAJB2	DDX24
DNAJB2	MATK
DNAJB2	STK24
DNAJB2	LEPR
DNAJB2	MECP2
DNAJB2	SMCR8
DNAJB2	TCF20
DNAJB2	CCNT1
DNAJB2	AVL9
DNAJB2	MAML1
C5orf30	LOC93622
C5orf30	ASF1A
C5orf30	EIF3L
C5orf30	MRPS27
C5orf30	IMPDH1
C5orf30	DOCK7
C5orf30	CCDC88A
C5orf30	UBE2Q2
C5orf30	RPL10A
C5orf30	CUTC
C5orf30	FAHD2B
C5orf30	PPFIBP2
C5orf30	KHDRBS1
C5orf30	RFWD2
C5orf30	ZNF30
C5orf30	TAF9
C5orf30	WDR60
C5orf30	HAVCR2
C5orf30	IMP3
C5orf30	PWWP2A
C5orf30	TMEM150C
C5orf30	CAPZA1
C5orf30	ATP7B
C5orf30	NOP58
C5orf30	RBKS
FAM24B	CHIC1
FAM24B	SH3RF1
FAM24B	RFPL3S
FAM24B	TCAP
ZC3H3	ZBTB41
ZC3H3	LATS2
ZC3H3	ANKRD42
ZC3H3	LIN7C
ZC3H3	WDR53
AES	INPP5E
AES	SSH3
AES	EARS2
AES	SAMD1
AES	LCTL
AES	CCDC124
AES	UNC93B1
AES	MED27
AES	KPNA1
AES	MRPL14
AES	APOA2
AES	FAM173A
AES	SIPA1L1
AES	C3orf18
AES	MGRN1
AES	ZMIZ2
AES	ACP6
AES	TNKS2
AES	KDM2B
ZBTB47	FAM122B
ZBTB47	RNPC3
ZBTB47	INTU
ZBTB47	SULT1A4
ZBTB47	SDHC
ZBTB47	ARSB
ZBTB47	TRAPPC6A
ZBTB47	COMMD4
ZBTB47	MTF2
ZBTB47	DSTN
ZBTB47	NHEJ1
ZBTB47	CTDP1
ZBTB47	NUP133
ZBTB47	ZC3HC1
ZBTB47	TJAP1
CYCS	ERAP1
CYCS	LYN
CYCS	LACTB
CYCS	ANXA5
CYCS	MON1B
CYCS	TSGA10
CYCS	MYBPH
CYCS	RRAGA
CYCS	TNFRSF10A
CYCS	OXSR1
CYCS	AKAP7
CYCS	DLAT
CYCS	ME2
CYCS	PHF5A
CYCS	HEY1
CUEDC2	LANCL2
CUEDC2	CEBPD
CUEDC2	VCP
CUEDC2	MRPL11
CUEDC2	XRCC6
CUEDC2	HERC2
CUEDC2	USP19
CUEDC2	GIPC1
CUEDC2	TATDN2
CUEDC2	ERI3
CUEDC2	ABCB8
CUEDC2	MIER2
LEPROT	LZIC
LEPROT	SMURF2
LEPROT	CEBPD
LEPROT	SH3RF1
LEPROT	MAP4
LEPROT	NAV1
LEPROT	ITGA6
LEPROT	MCOLN3
LEPROT	VPS29
KATNAL2	SLC41A1
KATNAL2	TMEM127
KATNAL2	MAP9
KATNAL2	ABCB1
KATNAL2	RNF2
KATNAL2	TRPV3
KATNAL2	E2F3
KATNAL2	RNGTT
KATNAL2	TOR1A
GALM	IL10RA
GALM	NLE1
GALM	LTC4S
GALM	HAGH
GALM	F8A1
GALM	TUBA8
GALM	PDPR
GGT5	SBF1
GGT5	IL10RA
GGT5	PIGZ
GGT5	FGL2
GGT5	UNKL
GGT5	CSNK2B
GGT5	ZNF282
GGT5	RXRB
GGT5	HAGH
GGT5	F8A1
GGT5	MRVI1
FASTKD3	SCAMP1
FASTKD3	CLEC7A
FASTKD3	SLC18A2
FASTKD3	RAB4A
FASTKD3	PDCD5
FASTKD3	PCBP1
DUS3L	IVD
DUS3L	ZBED1
DUS3L	N6AMT2
DUS3L	NEIL2
DUS3L	UBAP2
DUS3L	FAM195A
DUS3L	C1orf106
DUS3L	PDPK1
PWP2	IVD
PWP2	GAS6
PWP2	PIPOX
PWP2	XYLB
PWP2	PRMT2
PWP2	NDUFB3
PWP2	AKAP1
PWP2	PPFIBP2
PWP2	FAM35A
PWP2	FAM195A
PWP2	CD1E
PWP2	PIGZ
PWP2	TBC1D24
PWP2	CDC42SE1
PWP2	FARP1
PWP2	GSDMA
PWP2	SLC46A3
PWP2	TPM1
PWP2	ACAP3
PWP2	TMTC4
PWP2	TRIM65
PWP2	CD99
PWP2	C14orf159
PWP2	RPTOR
PWP2	PATZ1
PWP2	PMS1
PWP2	IL1RL2
PWP2	ADRBK1
PWP2	CACNB2
PWP2	APBB1IP
PWP2	LRSAM1
CNNM4	HLA-E
CNNM4	SDCBP
CNNM4	CLMN
CNNM4	SLC30A1
CNNM4	N4BP2L1
CNNM4	CLK3
CNNM4	GUCY1B3
CNNM4	TET2
CNNM4	USP38
CNNM4	LATS2
CNNM4	BCL10
CNNM4	CAST
CNNM4	RCHY1
CNNM4	GCC2
CNNM4	WDR90
CNNM4	SLU7
CNNM4	ZNF184
CNNM4	IK
CNNM4	MDM1
CNNM4	ZNF330
CNNM4	FAM83G
CNNM4	PTGES3
PRR11	TM9SF3
PRR11	HGSNAT
PRR11	CCT2
PRR11	SSX2IP
PRR11	GTF2H4
PRR11	SAC3D1
RUSC1	DDB1
RUSC1	PRMT2
RUSC1	WBSCR22
RUSC1	WAS
RUSC1	SAE1
RUSC1	CCT2
RUSC1	XRCC3
RUSC1	TNFRSF11A
RUSC1	PKIB
RUSC1	GRAP
RUSC1	GARNL3
RUSC1	PCSK7
RUSC1	AVEN
RUSC1	SAC3D1
ACOT2	COMMD1
ACOT2	NR1D2
ACOT2	THOC1
ACOT2	NUP37
ACOT2	COX19
ACOT2	RAB42
ACOT2	EFTUD2
ACOT2	CTSB
ACOT2	FAM65A
ACOT2	CLN6
ACOT2	H2AFY2
ACOT2	CD3E
ACOT2	POLE3
ACOT2	NAGK
ACOT2	APITD1
ACOT2	CCDC138
ACOT2	DERL3
CSRP2BP	PSTK
CSRP2BP	B3GNTL1
CSRP2BP	ANKFY1
CSRP2BP	CLOCK
CSRP2BP	FANCG
CSRP2BP	ADPRHL2
CSRP2BP	ZNF605
H3F3B	CARS
H3F3B	PRKAR1A
H3F3B	FRG1
H3F3B	SMCHD1
H3F3B	NUP50
H3F3B	ZNF25
H3F3B	KLHL9
H3F3B	RSL24D1
H3F3B	HECA
H3F3B	LRRC42
H3F3B	NDE1
H3F3B	TERF2IP
H3F3B	SAMD8
H3F3B	TLR9
H3F3B	MTRR
TIGD7	N4BP2L1
TIGD7	KLHL9
TIGD7	SAFB
TIGD7	SPG20
FBXO28	HINT3
FBXO28	KLHL9
FBXO28	SECISBP2L
FBXO28	ADAM17
FBXO28	INHBA
FBXO28	SHOC2
FBXO28	DR1
FBXO28	PVR
FBXO28	CGRRF1
FBXO28	CEP135
FBXO28	STAG2
FBXO28	ZNF518B
FBXO28	PPP4R2
FBXO28	DIRAS1
FBXO28	XIAP
FBXO28	DNAJC27
FBXO28	CD46
FBXO28	ZNF614
FBXO28	PEX13
UBE4B	ZNF12
UBE4B	NENF
UBE4B	R3HDM1
RHBDF1	PHF10
RHBDF1	TNPO1
RHBDF1	BCOR
RHBDF1	RPS15A
RHBDF1	MKLN1
RHBDF1	ETV6
RHBDF1	RARG
RHBDF1	BCL6
RHBDF1	DNAJC24
RHBDF1	ATP6AP1L
RHBDF1	DLGAP4
RHBDF1	SNHG3
RHBDF1	PHF8
RHBDF1	PCGF3
RHBDF1	RPL30
WBSCR27	BMP2K
WBSCR27	TMCC2
WBSCR27	FAM173A
WBSCR27	LYPD3
WBSCR27	PLEKHG5
WBSCR27	CD320
WBSCR27	ERG
WBSCR27	PRKCZ
ADCY7	ZNF263
ADCY7	UBE2F
ADCY7	PLEKHF2
ADCY7	FOXN3
ADCY7	PRR14
ADCY7	ERCC3
ADCY7	WDR20
ADCY7	LNX2
ADCY7	PHF19
ADCY7	LSM14B
ADCY7	RIOK2
ADCY7	NCBP2
ADCY7	TSHZ2
HLA-DRB6	ST3GAL2
HLA-DRB6	MLH3
HLA-DRB6	APCDD1
HLA-DRB6	HARS
HLA-DRB6	RPS27A
HLA-DRB6	PUS1
HLA-DRB6	PIP5K1A
HLA-DRB6	FAM58A
HLA-DRB6	C12orf45
HLA-DRB6	ZCCHC24
HLA-DRB6	SYNGR3
HLA-DRB6	NCSTN
HLA-DRB6	COMTD1
HLA-DRB6	NUDT13
HLA-DRB6	MYL9
TTYH3	LANCL2
TTYH3	HSD17B10
TTYH3	COMMD4
TTYH3	TM9SF1
TTYH3	SYK
TTYH3	DNAJC7
TTYH3	SIRT2
TTYH3	HERC2
TTYH3	GIPC1
TTYH3	CASKIN2
TTYH3	RABGGTA
TTYH3	TATDN2
TTYH3	OPA3
TTYH3	TRIM45
TTYH3	GBGT1
TTYH3	PSMD9
ZNF12	KCTD10
ZNF12	GMFG
ZNF12	NCAPD2
RECK	USP15
RECK	ZBTB34
RECK	TMEM65
RECK	ZNF770
RECK	SYN1
RECK	RAB5A
RECK	HAVCR2
RECK	GRK6
RECK	MRS2
DMXL1	BPHL
DMXL1	MFGE8
DMXL1	PBXIP1
DMXL1	TM9SF1
DMXL1	TTC31
DMXL1	ATRN
DMXL1	BCCIP
DMXL1	ABHD14A
DMXL1	ZFYVE27
PI4KB	BPHL
PI4KB	TM9SF1
PI4KB	BPNT1
PI4KB	PDK2
PI4KB	ZNF396
PI4KB	PARL
BOK	DENR
BOK	DDX49
BOK	KIF21B
BOK	TMEM5
BOK	TMCO1
LY86	DENR
LY86	HEBP2
LY86	GLA
LY86	CD68
LY86	LGALS8
LY86	TRIM6
SQSTM1	DENR
SQSTM1	KIF3B
SQSTM1	CD68
SQSTM1	MGA
EEA1	LHPP
EEA1	ACTR6
EEA1	DSEL
EEA1	NAB2
EEA1	FBXO31
EEA1	C1orf50
EEA1	DNAJA3
ZNF318	ZNF543
ZNF318	CDYL
ZNF318	F8
ZNF318	NAB2
ZNF318	GPBP1
ZNF318	L1CAM
ZNF318	RGPD5
ZNF318	ZNF808
ZNF318	FZD7
CNOT8	TRIP10
CNOT8	ZNF280D
CNOT8	KDM5B
CNOT8	ZNF587
CNOT8	STX16
CNOT8	CEP63
EXTL3	LDLRAP1
EXTL3	VPS33A
EXTL3	OSTM1
EXTL3	RAPGEF1
PPP2R2B	XYLB
PPP2R2B	NUDT5
PPP2R2B	ATPIF1
PPP2R2B	PTGER3
PPP2R2B	FBXO41
PPP2R2B	SPTLC3
PPP2R2B	NCL
PPP2R2B	PHTF1
BPHL	MFGE8
BPHL	ADH5
BPHL	TM9SF1
BPHL	ATRN
BPHL	BCCIP
BPHL	BPNT1
BPHL	CENPO
BPHL	ZFYVE27
BPHL	RAB9A
CDK2	DCTD
CDK2	CRNKL1
CDK2	TGFB1
CDK2	SNRNP35
GHDC	DCTD
GHDC	DMAP1
GHDC	MBD3
GHDC	SEC14L1
GHDC	ESAM
GHDC	ZSCAN20
GHDC	SNRPC
GHDC	MT1L
GHDC	SNRNP35
GHDC	C21orf2
GHDC	YIF1B
